Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1M Return","1D Return","Return on Equity","PB Ratio"
Sirca Paints India Ltd,SIRCA,"Paints","2612.184836","459.95","53.24469702405218","-8.010000000000002","-2.1799234368353892","14.906190657045196","7.4725658265869495"
Unichem Laboratories Ltd,UNICHEMLAB,"Pharmaceuticals","2610.99723875","370.85","18.986309182300765","-18.04419889502762","-2.433570113128124","5.62581690322343","1.0654565793339563"
Prince Pipes and Fittings Ltd,PRINCEPIPE,"Building Products - Pipes","2610.8998805849997","236.15","60.5215549509733","-5.784959106323559","-2.9188078108941395","2.7646402891529327","1.6561999699227372"
KDDL Ltd,KDDL,"Precious Metals, Jewellery & Watches","2605.3564824","2118.3","27.53785522037828","-9.346514315059684","-2.843645369903224","7.406450602786942","1.8471024540059975"
Protean eGov Technologies Ltd,PROTEAN,"IT Services & Consulting","2604.34479172","609.3","28.167259265844663","-21.44652871784955","-4.975046787273875","9.607381661185501","2.6075259734075575"
Bharat Rasayan Ltd,BHARATRAS,"Fertilizers & Agro Chemicals","2601.03155728","1564.9","18.45750466420666","-32.167316861725176","-4.199571472298739","13.307584435452254","2.301797838300885"
Orissa Minerals Development Company Ltd,ORISSAMINE,"Mining - Diversified","2596.8","4328","-64.56489308801594","-8.207847295864264","-2.5664115263394867",,"-50.345094998061334"
Polyplex Corp Ltd,POLYPLEX,"Commodity Chemicals","2595.21483354","826.7","12.404831669327438","0.8478194571515761","-1.6535807756364473","3.477363313908465","0.41716333663500027"
Prataap Snacks Ltd,DIAMONDYD,"Packaged Foods & Meats","2589.18763857","1083.3","-75.50853422484711","-6.932989690721653","-1.6344320348678836","-4.832946913693337","3.7510867635929013"
Apeejay Surrendra Park Hotels Ltd,PARKHOTELS,"Hotels, Resorts & Cruise Lines","2582.468499338","121.03","30.89446703359254","-12.645254420786726","-3.0208333333333304","6.736674134846309","2.011440621344508"
Nippon India ETF Nifty 1D Rate Liquid BeES,LIQUIDBEES,"Debt","2580.8388","1000",,"0","0.0010000100000990915",,
West Coast Paper Mills Ltd,WSTCSTPAPR,"Paper Products","2580.20059102","390.65","8.292465341539456","-6.048581048581057","-2.4594257178526897","7.896636918395492","0.6339278830469415"
Greenpanel Industries Ltd,GREENPANEL,"Wood Products","2577.014705925","210.15","35.73727230515888","-11.497157296272892","-0.9006884843912084","5.33697470284351","1.8604455123776311"
Sundaram Clayton Ltd,SUNCLAY,"Auto Parts","2555.5910990400002","1159.2","-239.96160554367324","-6.5161290322580605","-4.936854190585537","-1.3556431030860931","2.631781163729984"
Indiabulls Ltd,IBULLSLTD,"Retail - Online","2554.986779488","11.44","-37.463149259354836","-27.959697732997487","-0.8665511265164615",,"-9.243132839476159"
Ravindra Energy Ltd,RELTD,"Electrical Components & Equipments","2550.829058418","142.86","117.76680786786709","-13.412934117219223","-1.8481621435932651","8.340553341419739","7.201256446327139"
Siyaram Silk Mills Ltd,SIYSIL,"Textiles","2546.396189","561.25","12.91734484350429","-11.046834138996758","-2.3318541721047557","16.290793094614354","1.9845501858765033"
Sambhv Steel Tubes Ltd,SAMBHV,"Building Products - Pipes","2540.951732267","86.23","44.367936655614045","-8.992084432717673","-0.4502424382359739",,"5.129712383952435"
Concord Control Systems Ltd,CNCRD,"Electrical Components & Equipments","2540.180742","2510","112.14926013245042","-0.31645569620253167","-0.8081566519788899","27.39311846163147","21.313817267997987"
Kilburn Engineering Ltd,KLBRENG-B,"Industrial Machinery","2532.90578827","488.15","40.5979449955121","-13.486725663716813","-5.296343001261047","17.165811448459916","5.360420274845509"
Premier Explosives Ltd,PREMEXPLN,"Commodity Chemicals","2532.68989645","471.1","88.30857379532769","-10.198246282882195","-3.7589376915219566","12.239672243086387","10.24758202083755"
Fineotex Chemical Ltd,FCL,"Specialty Chemicals","2529.2959548","21.72","23.373957626836702","-11.491442542787286","-2.992407324698534","18.149493052003056","3.4231948174915754"
RM Drip & Sprinklers Systems Ltd,RMDRIP,"Agricultural & Farm Machinery","2517.4844","100.78","104.89518333333339","26.767295597484278","2.0763698977007974","39.05296558457406","30.59655323286339"
Jain Irrigation Systems Ltd,JISLDVREQS,"Agricultural & Farm Machinery","2501.220240473","24.82",,"-11.829484902309053","-3.0468750000000044",,
Jain Irrigation Systems Ltd,JISLJALEQS,"Agricultural & Farm Machinery","2501.220240473","34.35","74.59648793537238","-15.891283055827625","-5.761316872427987","0.5914685990678948","0.43426148894180433"
Baazar Style Retail Ltd,STYLEBAAZA,"Retail - Speciality","2496.69663138","334.6","170.07470241008076","26.95883134130146","2.0588683849321336","4.7442837521208965","6.184228255672243"
Repco Home Finance Ltd,REPCOHOME,"Consumer Finance","2494.63430975","398.75","5.405725729717433","1.2055837563451777","1.3470580759944113","14.393273075459568","0.7279268143208134"
Marsons Ltd,MARSONS,"Heavy Electrical Equipments","2480.8215","144.15","88.53752676659522","-2.892140183735965","9.996184662342612","40.985884590068046","20.249951024406172"
Euro Pratik Sales Ltd,EUROPRATIK,"Building Products - Laminates","2470.174","241.7","32.19306659715885","-19.32576769025368","-4.541864139020538","39.32653375019222","10.53424026610943"
Raymond Ltd,RAYMOND,"Apparel & Accessories","2460.40640407","369.7","0.32240733028844143","-14.520231213872835","-3.0676455165180885","165.66917441768325","0.5917980724207518"
John Cockerill India Ltd,COCKERILL,"Industrial Machinery","2452.093246735","4965.95","-457.4800833460816","-0.4601840736294518","-2.028113440197291","-2.5985358995491374","12.190371596992295"
Sagar Cements Ltd,SAGCEM,"Cement","2435.9965720759997","186.37","-11.6115952718242","-11.29462160875773","-2.2141770292250373","-11.000991080277508","1.3576078937965699"
BGR Energy Systems Ltd,BGRENERGY,"Construction & Engineering","2434.7310344","337.4","-2.50383693377211","4.296754250386392","-1.4026884862653453",,"-1.4847822186987367"
Standard Engineering Technology Ltd,SETL,"Specialty Chemicals","2423.424709976","121.48","37.66005765308475","-19.007933862257484","-3.0950861518825747","11.473451485219112","3.4001525240283974"
Utkarsh Small Finance Bank Ltd,UTKARSHBNK,"Diversified Financials","2414.8136391880003","13.57","101.89087085181325","-10.013262599469494","-1.1653313911143492","0.7969480588262084","0.8118385070391664"
Deccan Gold Mines Ltd,DECNGOLD,"Mining - Diversified","2414.431074185","122.59","-73.61070348125","36.9419642857143","0.261715874703531","-14.504289378261252","10.02420939211575"
Sanghvi Movers Ltd,SANGHVIMOV,"Business Support Services","2408.9772","278.25","15.390858676207515","-24.776966747769663","-5.661976606204438",,"2.108458596273183"
Veedol Corporation Ltd,VEEDOL,"Commodity Chemicals","2407.4918676","1416.6","14.266618474666663","-15.928783382789321","-0.5406164431650667","19.379399841519582","2.6338732756413767"
Synthiko Foils Ltd,SYNTHFO,"Metals - Aluminium","2404.06808796","1660.4","9616.272351840094","-0.5804435183807114","1.463533869045803","4.071661237784976","384.0364357763578"
TCPL Packaging Ltd,TCPLPACK,"Packaging","2401.6127558400003","2644.8","16.79097221450049","-8.670879519320415","-2.549742078113479","24.525875372955124","3.730602640487139"
Vardhman Special Steels Ltd,VSSL,"Iron & Steel","2400.22195635","248.25","25.783886092491173","-14.968316492550091","-4.92148602068174","12.27080394922424","3.0081362012633006"
Hikal Ltd,HIKAL,"Pharmaceuticals","2398.939392","194.56","26.42003735682827","-20.23614299770416","-2.5152820923940324","7.412244897959163","1.9004510750217858"
GK Energy Ltd,GKENERGY,"Renewable Energy Equipment & Services","2397.502901386","118.21","17.997919836243543","-24.707006369426754","-4.937675914756735","100.51309137553751","11.465819710119558"
Arvind Smartspaces Ltd,ARVSMART,"Real Estate","2395.8616480650003","522.35","21.68593092021183","-15.202922077922075","2.5724104074619585","15.404350250976","2.9643314997772907"
Jindal Worldwide Ltd,JINDWORLD,"Textiles","2392.208372","23.86","31.52620416447004","-19.44632005401756","-3.322528363047003","10.055591998462827","3.0275753309540074"
Shivalik Bimetal Controls Ltd,SBCL,"Iron & Steel","2389.422216","414.8","31.011320129785847","-5.8449665191238225","-1.4960816908097865","20.62448974129047","5.89020908149682"
Elcid Investments Ltd,ELCIDIN,"Investment Banking & Brokerage","2385.333","119266.65","15.589392850140518","-6.850206049296324","0.6036642457676394","1.4675092624473574","0.2601655447116874"
Savita Oil Technologies Ltd,SOTL,"Commodity Chemicals","2383.84562955","347.7","21.05684682934369","-5.670103092783514","-3.7108834117972953","6.896467700030156","1.4348328405089652"
Shanti Educational Initiatives Ltd,SEIL,"Education Services","2382.8","148","337.5070821529742","-14.029505351460804","-4.48531784446595","10.439154221499345","33.307240704500984"
TeamLease Services Ltd,TEAMLEASE,"Employment Services","2369.93629316","1413.7","21.79051391283569","-12.203452987206559","-2.409222697777155","12.542959289585925","2.5677840545641692"
KSH International Ltd,KSHINTL,"Electrical Components & Equipments","2363.996373","348.9","34.76976574496242","-5.2545824847250575","-3.6853002070393437","25.681315983304742","7.918259497571594"
Alembic Ltd,ALEMBICLTD,"Pharmaceuticals","2359.568217492","91.89","7.594850706488993","-9.046817776897951","-1.763951250801802","13.734262271891355","1.008970455484715"
Marine Electricals (India) Ltd,MARINE,"Electrical Components & Equipments","2357.7813960900003","170.49","61.35262545120999","-20.827528559487316","-6.416730705895267","11.582802115828025","5.777884667066925"
Man Industries (India) Ltd,MANINDS,"Building Products - Pipes","2353.05024227","313.7","15.362344076973285","-22.848007870142656","-3.491770496846646","10.170178012974171","1.4640043317364224"
Sundrop Brands Ltd,SUNDROP,"Packaged Foods & Meats","2352.2836272","624","-21.401907262305542","-12.721169312539343","0.0721674284339741","-11.338935227454428","1.635370088015684"
Federal-Mogul Goetze (India) Ltd,FMGOETZE,"Auto Parts","2350.17933185","422.45","14.502803652267815","-6.247225920994238","-2.8738935509828716","12.81037794765176","1.746514173070063"
RPSG Ventures Ltd,RPSGVENT,"Packaged Foods & Meats","2349.631335135","710.15","-47.91254761694516","-5.3890221156408264","3.4374772412788617","-1.0840108401084052","0.5121198189067252"
Nucleus Software Exports Ltd,NUCLEUS,"Software Services","2343.2154870599998","890.1","14.375555135337422","-4.85301977552111","-2.122278425335381","20.48176118015154","2.8778653030630537"
Rossell Techsys Ltd,ROSSTECH,"Aerospace & Defense Equipments","2337.369932375","620.05","295.4955666719343","-3.3889062013088194","-4.65902975320982","6.082042212909922","17.493974495733852"
Xpro India Ltd,XPROINDIA,"Plastic Products","2332.01804976","993.6","61.38505000684402","0.8423830305490783","-2.9876977152899844","6.489635203580477","3.8212890192210014"
Eveready Industries India Ltd,EVEREADY,"Batteries","2324.1751385","319.75","28.188904044875652","-4.051012753188297","0","19.45011264316299","5.040501276295813"
Krsnaa Diagnostics Ltd,KRSNAA,"Hospitals & Diagnostic Centres","2321.7979484","715.75","29.912367281628462","-1.6421602308643732","0.7814700084483179","9.171742713829099","2.6300980407349512"
Cantabil Retail India Ltd,CANTABIL,"Apparel & Accessories","2319.2828492","277.3","30.981603649478973","6.082631981637351","-2.53075571177504","20.80715993106902","5.899981809208852"
Fischer Medical Ventures Ltd,FISCHER,"Health Care Equipment & Supplies","2316.49725884","35.72","1554.696146872467","-17.676884074671587","-1.9758507135016437","0.7112681098885436","6.856382107500148"
Anzen India Energy Yield Plus Trust,ANZEN,"Power Transmission & Distribution","2315.042","118","-142.63967960566856","0.5110732538330446","0","-1.1281370446701948","1.4931419910348604"
Rajratan Global Wire Ltd,RAJRATAN,"Iron & Steel","2311.60363","455.3","39.3196739241368","-3.1997448708408656","-3.7217170649185802","11.181270088818719","4.13539595334359"
Universal Cables Ltd,UNIVCABLES,"Cables","2311.40628222","666.2","25.857548743931147","-25.015476391468287","-5.099715099715093","5.04025892011366","1.30441271238551"
Easy Trip Planners Ltd,EASEMYTRIP,"Tour & Travel Services","2309.40177438","6.35","21.512825099021878","-16.55716162943496","-1.7027863777089833","15.709372942123375","3.112191596765717"
Vimta Labs Ltd,VIMTALABS,"Labs & Life Sciences Services","2297.1500018849997","514.65","34.11777813582354","-17.018703643985823","-3.830701672428291","19.43257908104364","6.063481593994984"
Bombay Dyeing and Mfg Co Ltd,BOMDYEING,"Textiles","2297.0811578","111.22","4.686390480251344","-16.463872615292164","-3.0846985012199424","23.38711408947662","0.9798496612237237"
Dr Agarwal's Eye Hospital Ltd,DRAGARWQ,"Hospitals & Diagnostic Centres","2296.8251958849996","4752.55","42.02790843339437","-11.873840445269016","-1.2015757689149476","29.801505071436328","10.957612689685604"
NRB Bearings Ltd,NRBBEARING,"Industrial Machinery","2292.704103","236.55","28.86082707703924","-16.30992393419422","-1.3141426783479255","8.766034925101394","2.4482669873779983"
Thirumalai Chemicals Ltd,TIRUMALCHM,"Commodity Chemicals","2292.431550384","190.16","-49.72736551809109","-18.400274630964642","-4.312383636089163","-4.00542165534259","1.9836385390154627"
Solara Active Pharma Sciences Ltd,SOLARA,"Pharmaceuticals","2287.1835121950003","518.85","4235.5250225840655","-9.291958041958038","-2.8916339135317113","0.05311066196538038","2.0851150159949308"
Epack Durable Ltd,EPACK,"Home Electronics & Appliances","2272.91662674","236.2","41.2208310979326","-16.904133685136326","-0.9228187919463159","5.980315067378858","2.3878937088196666"
Welspun Specialty Solutions Ltd,WELSPLSOL,"Iron & Steel","2272.0946449049998","34.29","-555.5243630574688","-11.36597938144329","-3.3812341504649277","-1.442579006771979","4.990433888082322"
Vikran Engineering Ltd,VIKRAN,"Power Transmission & Distribution","2268.0686832439997","87.94","29.145061465484428","0.5833238018986513","-2.6781761841522815","20.501607039359307","4.84754356511071"
Windsor Machines Ltd,WINDMACHIN,"Industrial Machinery","2263.3267007900004","259.9","305.4421998367068","-3.811991117690604","-2.6409439970031885","1.464716347104173","3.082921338677382"
Anantam Highways Trust,ANANTAM,"Roads","2254.8225","103.67","5.491129483963667","-0.3173076923076907","-0.028929604628737837","177.03384350075447","5.4518303150463"
Yatra Online Ltd,YATRA,"Online Services","2250.805872392","143.44","61.547877287174906","-19.865921787709496","-3.7767491782384086","4.776489795918395","2.8718049816168203"
Ugro Capital Ltd,UGROCAP,"Investment Banking & Brokerage","2243.357195424","146.89","15.58428062121569","-14.578971853919528","-1.0441929399083882","8.261711744027554","1.0962510545028077"
Monarch Networth Capital Ltd,MONARCH,"Investment Banking & Brokerage","2240.51957357","282.65","15.01085068719013","-7.327868852459024","-2.433551950293411","26.124092062658626","2.811932345498814"
Jash Engineering Ltd,JASH,"Construction & Engineering","2238.4786952","355.85","25.521362389693298","-18.223601057106734","-3.79832387131656","22.274141324360368","5.1302424660234225"
TAJ GVK Hotels and Resorts Ltd,TAJGVK,"Hotels, Resorts & Cruise Lines","2237.1893416","356.8","19.087017674259865","-11.966444608931655","-4.137560451370225","19.49082080617269","3.41571269157366"
Pokarna Ltd,POKARNA,"Cement","2235.07836","720.9","11.917875439906148","-15.228127939793039","-3.758093585207927","27.37210829745312","2.8729252165865446"
Brigade Hotel Ventures Ltd,BRIGHOTEL,"Hotels, Resorts & Cruise Lines","2234.99365246","58.84","110.6980511371966","-17.30147575544624","-3.4776902887139065","22.267563692511306","21.84104028593764"
Panacea Biotec Ltd,PANACEABIO,"Biotechnology","2230.1396618599997","364.1","-266.1264512959432","1.9887955182072894","-1.234233012342318","-0.9964091222563062","2.6618362677663456"
Rashi Peripherals Ltd,RPTECH,"Technology Hardware","2226.420182025","337.85","10.700856397313258","-0.6323529411764639","-4.318889832908524","12.630058154357954","1.2766317171211827"
